date,time,user_id,username,name,,tweet,language,link,near
16/8/2020,19:14:20,626339788,iamikiy,Pikie,bunuh diri,"Nak gain attention sampai sanggup kelar tangan and bila orang dah kecam sampai kau bunuh diri ni sebab dalam diri tu i have depression and i should get attention from socmed, malas nak explain benda logic akal tapi kalau tak buat benda bodoh ni bukan manusialah dia",in,https://twitter.com/iamIkiy/status/1294955647453106177,Johor Bahru
16/8/2020,17:44:25,1.11E+18,michiryy,chishiya,bunuh diri,Artis korea is on another level. Diorang record lepastu terus bunuh diri :'),in,https://twitter.com/michiryy/status/1294933022475563011,Johor Bahru
14/8/2020,4:02:42,195690494,lenatikah,🇲🇾 Lena 🌺,kecewa,"Lama kot aku tahan diri nak hiking tu tau-tau dia pi dgn kawan dia tu pun aku tau dari umi, sumpah aku kecewa gila tahap cipan dah ni. Adik sendiri pun buat kita rasa mcm ni 🙂 Eyyy geram",in,https://twitter.com/lenatikah/status/1294001452625489920,Johor Bahru
12/8/2020,23:18:28,175946603,zufasyazul,ZurinFarisyaSyazwani,sedih,Sampaikan dulu dia asyik rasa rendah diri je. Arghhh asal aku teringat plak ni. Sedih siak,in,https://twitter.com/zufasyazul/status/1293567537389563904,Johor Bahru
11/8/2020,3:48:52,1.07E+18,najwaazman12,Najwa Azman,sedih,Sedih bile dgr org yg kite sayang buat diri kite rasa mcm kite akan menghilangkan dia. Org yg sayangkan kite takkan pernah buat kite rasa gitu,in,https://twitter.com/NajwaAzman12/status/1292910807626313728,Johor Bahru
7/8/2020,0:23:11,195690494,lenatikah,🇲🇾 Lena 🌺,sedih,Aku tak suka kalau orang compare-compare ni tak kira la dengan sesiapa pun. Aku taknak adik2 aku sedih and rasa diri dorang tak pandai walhal dorang pandai tau. Aku suka tgk study journey dorang &amp; efforts study lain drpd aku. Aku ni biasa je pun dgn last min yg tak boleh brain.,in,https://twitter.com/lenatikah/status/1291409495420047360,Johor Bahru
6/8/2020,21:46:13,4177370774,asyurahjc_,syuraaa,marah,@wansyazwanaa Tak nampak mana satu gurauan dia haih diri sendiri sengaja tweet bodoh macam tu. Pastu nak marah bila orang bitter.  https://t.co/DMfxOHTx1B,in,https://twitter.com/asyurahjc_/status/1291369994819743751,Johor Bahru
3/8/2020,16:28:16,1.20E+18,nafinooh,Nafi Nooh,kecewa,Jangan terlalu menaruh hati nnt kecewa diri..,in,https://twitter.com/NafiNooh/status/1290202813335707648,Johor Bahru
3/8/2020,8:15:52,1620247110,hasritam,🇲🇾 محمد حسري بن حسن,bunuh diri,Kes bunuh diri,in,https://twitter.com/HasriTam/status/1290078899590672386,Johor Bahru
2/8/2020,14:34:46,14969221,izzuddinsafuan,Nidduzzi 🇲🇾,bunuh diri,Bila ekonomi tak cun kes bunuh diri makin meningkat,in,https://twitter.com/IzzuddinSafuan/status/1289811861664235521,Johor Bahru
1/8/2020,7:40:13,1902268842,alagen_krishnan,Alagenthiran Krishnan - AK,#KitaJagaKita,"Kerajaan telah mewajibkan pemakaian pelitup muka di tempat awam, mulai 1 Ogos 2020. Denda Rm 1,000 bakal dikenakan kepada yang ingkar dengan arahan ini. Sama2 kita lindungi diri dan Keluarga. Pelitup muka mampu mengurangkan risiko jangkitan Covid-19 #KitaJagaKita  https://t.co/rfPKApHjZo",in,https://twitter.com/Alagen_Krishnan/status/1289345149592416257,Johor Bahru
29/7/2020,22:20:39,366089337,f4izalhassan,MohdFaizalHassan 🇲🇾,#COVID19,"Guys. Owner kedai nasi kandar ni, anak dia &amp; 4 pekerja asing positif #COVID19 lepas 2nd test.  Kepada bekas pelanggan, tolonglah sedar diri, pergi buat test jangan susahkan orang lain sampai PKP dikuatkuasa semula.  Kluster Sivagangga semakin merebak &amp; merbahaya.",in,https://twitter.com/f4izalhassan/status/1288479556689465344,Johor Bahru
25/7/2020,17:30:03,844534712,abdmuhaiminrazm,مُهَيْمِنْ,kecewa,Dah rasa kecewa yang amat ni alang-2 kita treat diri sendiri dengan makanan. Tak perlu fikir keduniaan yang maha perit ni hahaha,in,https://twitter.com/abdmuhaiminrazm/status/1286956870473670656,Johor Bahru
22/7/2020,10:04:31,7.14E+17,kennycolden,kenny,bunuh diri,Ni budak yang “bombakan selamat orang bunuh diri”,in,https://twitter.com/kennycolden/status/1285757586361335808,Johor Bahru
21/7/2020,11:38:18,4897380276,syrfhdyt22_,٣٠ H I D A Y A T ١١٤,bunuh diri,@Ellysharozario1 @AndiYusallim @jamesroy___ Iman ni dikuatkan untuk tindakan yg diambil. Andai iman tu kuat berfikir panjang dan bnyak muhasabah diri dia akan pergi jumpa pakar dan bukan ambik langkah mudah untuk bunuh diri,in,https://twitter.com/syrfhdyt22_/status/1285418801803096065,Johor Bahru
20/7/2020,23:57:48,1.05E+18,rafiqalias98,rafiqqqq,bunuh diri,@chemassitah Takpe sabar. I know ni bukan masalah kuat ke tak kuat. Kita je tahu apa kita rasa. I pernah jumpah yg 4 kali cuba bunuh diri. Mereka cuma has reached their limits. Terus kuatkan diri. Ramai lagi yg masih tunggu dan sayang kita kat dunia ni so be happy☺️✨,in,https://twitter.com/Rafiqalias98/status/1285242515180810242,Johor Bahru
20/7/2020,22:46:26,333316043,madyasirab,Madyasir Ahmad Basir,#KitaJagaKita,"@MIsamuddinIsa Ya. Jangan bagi muka.   #KitaJagaKita tapi kalau ada orang yang perangai pentingkan diri, tak jadi apa juga.   Kerajaan kena tegas !",in,https://twitter.com/MadyasirAB/status/1285224552432197637,Johor Bahru
20/7/2020,7:54:21,1.01E+18,aimshah0509,Lim Suii,sedih,Semalam masa aku lepak tunggu sunset. Ada 2 orang brother ni duduk dekat. Boleh dengar lah dorang sembang. Cerita pasal life nak kawen semua.. Masalah masing. Just nice lah.. that kind of friendship.. Member macam ni lah kalau sorang pergi rasa diri ni lost and sedih gila2.,in,https://twitter.com/aimshah0509/status/1285000051937271808,Johor Bahru
19/7/2020,4:27:29,195690494,lenatikah,🇲🇾 Lena 🌺,marah,Bulan selalu marah aku sebab cakap diri sendiri tak cantik 😭 weh ayu-ayu dia pun garangggg tau tacoddd betholll aye ni hahahaha dia la selalu reminds aku yang aku ni cantik. Adoi banyak a member marah aku sbb cakap centu 😩 garang aaa depa ni,in,https://twitter.com/lenatikah/status/1284585605347725312,Johor Bahru
18/7/2020,0:20:08,390083210,amirulbardri,amirul,bunuh diri,@ImtiazRazali Kepala hotak makan pills macam nak bunuh diri weh...banyak siaaaa....,in,https://twitter.com/amirulbardri/status/1284160968163864576,Johor Bahru
17/7/2020,11:53:36,1.07E+18,myranotmira,𝒶𝓂𝓎,marah,"ingat dah paling sistor la tu , marah maki hamun guard macam tu? setahu aku mask ni dah jadi keperluan untuk kita dalam keadaan macam ni .dah terang terang salah diri sendiri tak pakai mask then u should follow the rules lah.",in,https://twitter.com/myranotmira/status/1283973097918365698,Johor Bahru
15/7/2020,13:51:41,8.73E+17,alepkimiii,Alep menanti Ramadhan tiba,bunuh diri,hahahahahha nak bunuh diri sempat buat somersault😂😂,in,https://twitter.com/alepkimiii/status/1283278037870538752,Johor Bahru
10/7/2020,20:57:34,2412570463,fazirasfh,ʕ´•ᴥ•`ʔ,marah,Bila teringat balik sumpah cetannnn. Skunk ni kalau dia ada ura2 nak marah je aku dah larikan diri kalau tak nanti aku nangis wkwkwkwkwk,in,https://twitter.com/fazirasfh/status/1281573278943834113,Johor Bahru
10/7/2020,0:52:48,2906909736,iqmalarchibaldd,archibald,bunuh diri,@tzcaa U pakai tudung lilit macam nak bunuh diri pun tetap nampak cantik sayang 🥰❤️,in,https://twitter.com/IqmalArchibaldd/status/1281270088214036480,Johor Bahru
9/7/2020,15:57:53,555967589,hzmlrn,CikMijaaaaa,kecewa,"Baru aku perasan aku makan banyak nie sebenarnya aku protes diri sendiri, aku stress, kecewa semua laaa. Akhirnya aku makan 🤣",in,https://twitter.com/HZMLRN/status/1281135472887005189,Johor Bahru
8/7/2020,20:45:19,435578661,_ainnana,N U R U L A I N 🇲🇾,sedih,"Tapi takpelah, mula2 sedih. Sunyi nanti lama2 dah okay lah kan. Nak adapt keadaan kan. Faham je, pergi atas sebab kerja *pujuk diri sendiri selalu",in,https://twitter.com/_ainnana/status/1280845420692779008,Johor Bahru
7/7/2020,15:16:46,332257573,whhidayat_,ℜ𝔢𝔞𝔭𝔢𝔯 ☠️,bunuh diri,Bunuh diri,in,https://twitter.com/whhidayat_/status/1280400347110899712,Johor Bahru
6/7/2020,13:59:14,453898572,perfcuktion,xRentaka,bunuh diri,@hanifjamals Kadang kadang terfikir nak cari bini. Tp tengok cermin rasa nak bunuh diri.,in,https://twitter.com/perfcuktion/status/1280018450853752832,Johor Bahru
6/7/2020,12:16:43,598519903,jamilah_sahlan,MILA,sedih,"PERNAH DENGAR TAK BILA KITA MAKAN COKLAT, DAPAT KURANGKAN RASA STRESS DALAM DIRI KITA? . Bila sedih, cari coklat. Bila moody, terbayangkan coklat. Tak kiralah coklat dalam jenis macam mana pun, samada coklat bar ke,…  https://t.co/2NRiJG0nTJ",in,https://twitter.com/jamilah_sahlan/status/1279992650708520971,Johor Bahru
1/7/2020,20:06:45,1067415775,ctajamohdtaha,ketone 🌼,sedih,"Tengok org lain kene cut gaji, mcm2 dugaan, last2 kena kt diri sndri, kena paksa amek al, sedih, sape xde al kne unpaid sampai la everything okay ☹️",in,https://twitter.com/ctajamohdtaha/status/1278298996843282432,Johor Bahru
1/7/2020,9:13:41,1.19E+18,fadlyshamsuddin,فظلي,muram,|| kadang-kadang kita mewujudkan rasa sakit hati dalam diri kita melalui jangkaan kita || kadang itulah penyebab hati jadi muram ||  **dsas🤍💚,in,https://twitter.com/fadlyshamsuddin/status/1278134650699788290,Johor Bahru
27/6/2020,7:04:28,195690494,lenatikah,🇲🇾 Lena 🌺,marah,"Okay saya lega bercakap jujur dgn mak saya bahawa saya shopping sekiannya. Dia gelak je mampu nak marah pun bukan dapat duit pun 😂 Sorry maderrr saya stress la buat fyp, InsyaAllah settle fyp ni confirm siuman nafsu serakah tu. Saya jarang shopping untuk diri sendiri.",in,https://twitter.com/lenatikah/status/1276652577791242240,Johor Bahru
26/6/2020,18:14:33,955037196,faizfadzilll,Faizzz,bunuh diri,"@Mr_IzzulAD Tu ah tu, gg dah viral. Boleh dah bunuh diri",in,https://twitter.com/FaizFadzilll/status/1276458821787938821,Johor Bahru
25/6/2020,21:30:14,555967589,hzmlrn,CikMijaaaaa,sedih,Tiap kali macam nie mesti rasa sedih sangat rasa macam diri tu memang dah tak layak sangat dah tak ada peluang tapi tetap nak teruskan nak tunggu. Aturan Allah tak pernah salah meskipon kau terpaksa rasa sakit,in,https://twitter.com/HZMLRN/status/1276145682093617152,Johor Bahru
25/6/2020,21:03:08,965976848,fatinameliaaa,ten,kecewa,kecewa dengan diri sendiri bila org sekeliling masih nampak kau teruk.,in,https://twitter.com/fatinameliaaa/status/1276138858774593537,Johor Bahru
25/6/2020,15:49:12,99484506,iamnaaash,N@$# \/!££@,#KitaJagaKita,Terapikan diri jap.  #normabaharu #kitajagakita #staysafe #stayhealthy @ Kedai Gunting Rambut M.Ravi  https://t.co/g73GFRcIcU,in,https://twitter.com/iAmNaaash/status/1276059858438160387,Johor Bahru
24/6/2020,21:20:54,399107472,sydmhd_,ed,sedih,@_hzqhssn aku tak suka nmpk org sedih so aku terbalikkan diri fikir nmpk drg mcm senyum gitew,in,https://twitter.com/sydmhd_/status/1275780945161801728,Johor Bahru
24/6/2020,21:00:59,1025810876,yatttt__,Kemboja Merah,bunuh diri,Bunuh diri berjemaah,in,https://twitter.com/yatttt__/status/1275775930858745856,Johor Bahru
24/6/2020,13:54:29,1919705046,msxleo_,『Aug×Leo』ツ,bunuh diri,"Tak semua baju bundle itu berhantu. Yang berhantu tu biasa, mati dibunuh/bunuh diri/eksiden",in,https://twitter.com/msxleo_/status/1275668599391354880,Johor Bahru
23/6/2020,21:58:14,636403818,syahmelnazreen,Syahmil,sedih,"Bila diingat balik, aku sedih gila bila kau gunakan aku demi kepentingan kau sendiri. Salah aku juga sbb terlalu percaya sampai hati sendiri terabai. Aku terkapai2 sendiri nak kuatkan diri balik, orang tgk aku happy tapi hati hancur ni tuhan je tahu.",in,https://twitter.com/SyahmelNazreen/status/1275427949420752898,Johor Bahru
20/6/2020,7:25:52,7.53E+17,jeputpise08,_min,sedih,"Kebahagiaan diri kau, kena cari sendiri. Tak ada siapa pun kisah tentang diri kau. Apatah lagi bila kau sedih? Mengharapkan orang faham kau? Jangan. Trus me, kau yang rasa sakit nanti. Stay strong!",in,https://twitter.com/jeputpise08/status/1274121247568179201,Johor Bahru
19/6/2020,21:35:12,937464036,_syafiqahazhari,Melur,bunuh diri,@narugissu eh tak la tu teddy bear je tergantung mcm bunuh diri 😅,in,https://twitter.com/_SyafiqahAzhari/status/1273972601816100864,Johor Bahru
19/6/2020,21:29:55,937464036,_syafiqahazhari,Melur,bunuh diri,"Kes bunuh diri dekat Pandan, JB.  https://t.co/Htr9XdKx8V",in,https://twitter.com/_SyafiqahAzhari/status/1273971271844290560,Johor Bahru
18/6/2020,23:50:00,2206639022,zarynasyafinaz,Faizah Mishak 🦄,marah,Semua yg mak aku kata.. aku menjawab pastu dia marah sbb aku menjawab 😂 pastu aku cakap la.. hbistu bnde tu salah.. bukan aku yg buat tapi salahkan aku.. ye aku menjawab.. pastu dia kata.. cuba diam je 🤧 mana mungkin kene tuduh buat salah aku tak defend diri 😆,in,https://twitter.com/zarynasyafinaz/status/1273644138634735616,Johor Bahru
14/6/2020,9:08:13,2206639022,zarynasyafinaz,Faizah Mishak 🦄,bunuh diri,@Myseramedusa Eeeeeee nape meow main kat jalan 😭😭😭 dah lah kucing aku buat cobaan bunuh diri 😭😭😭😭dia tanak jadi anak aku dh keeeeee,in,https://twitter.com/zarynasyafinaz/status/1271972677977169920,Johor Bahru
13/6/2020,23:07:38,1.06E+18,aziz_shari,Aziz Shari,sedih,Melabel dan menekan Keluar dihina di dalam dicaci.....mereka juga ada maruah diri perlu dijaga selain dari prinsip dan idealisma yang di dokong.  Saya sedih dengan pengumuman YB @drdaroyahalwi tapi menghormati dan paham situasi ini. Slamat maju bersama  #akuKeadilan,in,https://twitter.com/aziz_shari/status/1271821538950385664,Johor Bahru
11/6/2020,1:17:28,9.59E+17,farhananajiib,hana🦩,sedih,"Sedih dengan diri sendiri. i don’t know how to explain. I did my best but still not good enough. How I wish, I can delete this pain. I'm tired.",en,https://twitter.com/farhananajiib/status/1270767045521453057,Johor Bahru
10/6/2020,23:09:33,2171911296,azreen_adnan,cik bunga 🌻,marah,Baju berbeg2 lepas tu tak tahu nak pakai baju apa... Haiihhh marah dgn diri sendiri tau,in,https://twitter.com/azreen_adnan/status/1270734856201228288,Johor Bahru
10/6/2020,17:41:20,2889902286,ctzanariakamari,sitayy,kecewa,"Belum belum dah kecewa dgn diri sendiri bengong, bangun la oii",in,https://twitter.com/ctzanariakamari/status/1270652256753299456,Johor Bahru
9/6/2020,12:44:13,429058233,hafizmahat24,isitmeyoulooking4_,bunuh diri,"@IBCIG Apa yang susah sangat, kalau kau tengok dari tong sampah yang penuh tak terbuang, bekas ashtray pun penuh kau dah boleh agak dia mengalami depression / stress. So ia diklasifikasikan sebagai bunuh diri. Takde kanun keseksaan dalam kes ni.",in,https://twitter.com/hafizmahat24/status/1270215096925515776,Johor Bahru
8/6/2020,23:32:41,1025810876,yatttt__,Kemboja Merah,bunuh diri,"My relationship with my mom sangat terganggu ye lepas tu. 😔 Maybe she still can't accept who I am. Maybe lah.  Mental aku terganggu teruk. Self harming, suicidal thoughts, and aku sampai mimpi aku bunuh diri ye...  Until now, my mom keep going said taubat to me.",in,https://twitter.com/yatttt__/status/1270015903036436480,Johor Bahru
8/6/2020,21:58:30,1021625328,hafizhamidun_,🌙𝕋𝕖𝕙𝟜𝕚𝕤🌙,bunuh diri,@IBCIG Tkkn lah bunuh diri tapi tgn still pegang pistol,in,https://twitter.com/hafizhamidun_/status/1269992201725059072,Johor Bahru
7/6/2020,11:56:38,2423772914,n_rainisyafiqah,norainisyafiqah 💕,marah,"@yeolahv Aah betul juga, cuma pergerakan jadi lambatndan emosi tu Hahaha semuanya salah. Pastu marah diri sendiri. Tapi kalau nk buat kerja tu tak tahu la dari mana dtg nya kekuatan perempuan ni",in,https://twitter.com/n_rainisyafiqah/status/1269478346057895936,Johor Bahru
5/6/2020,2:25:16,2322094388,esfheni,kushina,kecewa,Kecewa dengan diri sendiri.,in,https://twitter.com/esfheni/status/1268609782992142336,Johor Bahru
4/6/2020,22:01:58,1.22E+18,yayasahrom,yayasahrom,marah,"orang yang kuat bukan orang yang menang dalam peperangan , tapi orang yang dapat menguasai diri dia bila dia tengah marah .",in,https://twitter.com/yayasahrom/status/1268543519372738562,Johor Bahru
4/6/2020,11:55:26,7.66E+17,_asherapp,Asrafシ,bunuh diri,@batrisyiaamira9 @puterinbilah Siapa je nak layan kau xau. Put pun dah penat bunuh diri je laa,in,https://twitter.com/_asherapp/status/1268390881708498945,Johor Bahru
3/6/2020,15:22:14,1.12E+18,rasyidahahmad_,Syidaa,marah,"Kalau ya pun nak marah orang yang buat salah tu, jangan diri kita nampak bodoh",in,https://twitter.com/Rasyidahahmad_/status/1268080538935390213,Johor Bahru
2/6/2020,22:35:40,7.09E+17,pian_00_,pian_00_,sedih,Dah la. Jangan menangis dan sedih. Ada sebab kenapa ditakdirkan macam tu. Mungkin satu signal / petanda dari Tuhan yang mulai sekarang kau perlu bahagiakan diri sendiri. Daripada duk mengharap kebahagiaan daripada orang lain.  Dah dah.. Jangan nangis lagi,in,https://twitter.com/pian_00_/status/1267827226864545792,Johor Bahru
31/5/2020,22:13:42,636403818,syahmelnazreen,Syahmil,sedih,Lagi sedih sbb dia rasa diri dia je betul. Screenshot pastu post kt ig dia. Modal yang sama je ops hehe,in,https://twitter.com/SyahmelNazreen/status/1267096920805085185,Johor Bahru
29/5/2020,15:48:48,1.10E+18,nurzunnurain98,ZunnuR,marah,"#NukilanSangSeroja Jangan disbbkn kau malu bertanya, kau biarkan diri kau dalam kebodohan dan terus hidup dalam kebodohan. Lepastu org panggil kau bodoh kau marah 😅😅😅",in,https://twitter.com/nurzunnurain98/status/1266275283146948609,Johor Bahru
27/5/2020,19:20:18,4834342153,jmaolla,Zera • ChovastraBakes • Kayman,marah,Tu la. Nak marah org lain pon nanti diri sendiri keluar jugak. Senang kata jaga diri masing2 kot,in,https://twitter.com/jmaolla/status/1265603734899326977,Johor Bahru
27/5/2020,6:24:56,195690494,lenatikah,🇲🇾 Lena 🌺,marah,Kalau in convo aku menghilang sama ada aku tengah menahan diri untuk marah atau tidurrr. Tp tidur tu jarang la ya.,in,https://twitter.com/lenatikah/status/1265408607769649154,Johor Bahru
24/5/2020,22:13:42,483200183,nanieainie,Nanie,sedih,"Hari raya pertama tahun ni berlalu dengan productive untuk aku. Untuk mengelak rasa sedih yang berpanjangan, aku rajinkan diri untuk writing paper for conference. Hampir siap, esok tinggal sambung bahagian analysis je.",in,https://twitter.com/NanieAinie/status/1264560207176142850,Johor Bahru
24/5/2020,10:40:28,7.07E+17,ameradibothman,Amer Sate Kubur Masai,sedih,Lalu aku memilih untuk tidur dan diamkan diri. Pedih dan sedih combo 46,in,https://twitter.com/ameradibothman/status/1264385749601775619,Johor Bahru
24/5/2020,5:29:58,587442794,edeond,Nadia,sedih,"Subuh gini dengar takbir raya 🥺 ya Allah, sejujurnya sedih diri ni tinggalkan ramadan kali ni, idk why but im so happy cause i did something good pada bulan ramadan ni 🍬 semoga doa-doaku dimakbulkan dan semoga berjumpa lagi ramadan seterusnya 😊",in,https://twitter.com/EdeoNd/status/1264307609928036352,Johor Bahru
20/5/2020,16:23:05,1.14E+18,itsmerossie_,BeautyRoses,sedih,it was like apa yg kau nak tpi tak dpt and rasa mcm nk ngamuk and end up sedih dgn diri sendiri tiber tiber,in,https://twitter.com/itsmerossie_/status/1263022418588663810,Johor Bahru
19/5/2020,22:32:21,163316501,adammaosman,A D A M,sedih,Aku sedih down kat diri sendiri Pujuk diri sendiri Allah ada lagi teman aku  Then Aku ok 👌 dah boleh senyum 😊,in,https://twitter.com/AdammaOsman/status/1262752962578747398,Johor Bahru
