tweetID,month,date,positiveScore,neutralScore,negativeScore,sentimentType,near,keyword,tweet,,
0126,June,23/6/2020,0.000844377,0.083593298,0.915562325,negative,Johor Bahru,sedih,bila diingat balik aku sedih gila bila kau gunakan aku demi kepentingan kau sendiri salah aku juga sbb terlalu percaya sampai hati sendiri terabai aku terkapai sendiri nak kuatkan diri balik orang tgk aku happy tapi hati hancur ni tuhan je tahu,,
0127,June,20/6/2020,0.003740653,0.370324642,0.625934705,negative,Johor Bahru,sedih,kebahagiaan diri kau kena cari sendiri tak ada siapa pun kisah tentang diri kau apatah lagi bila kau sedih mengharapkan orang faham kau jangan trus me kau yang rasa sakit nanti stay strong,,
0128,June,19/6/2020,0.003649171,0.361267952,0.635082877,negative,Johor Bahru,bunuh diri,narugissu eh tak la tu teddy bear je tergantung mcm bunuh diri,,
0129,June,18/6/2020,0.000190352,0.018844882,0.980964766,negative,Johor Bahru,marah,semua yg mak aku kata aku menjawab pastu dia marah sbb aku menjawab pastu aku cakap la hbistu bnde tu salah bukan aku yg buat tapi salahkan aku ye aku menjawab pastu dia kata cuba diam je mana mungkin kene tuduh buat salah aku tak defend diri,,
0130,June,14/6/2020,0.003112305,0.308118221,0.688769474,negative,Johor Bahru,bunuh diri,myseramedusa eeeeeee nape meow main kat jalan dah lah kucing aku buat cobaan bunuh diri dia tanak jadi anak aku dh keeeeee,,
0131,June,13/6/2020,0.013982327,0.976157496,0.009860177,neutral,Johor Bahru,sedih,melabel dan menekan keluar dihina di dalam dicacimereka juga ada maruah diri perlu dijaga selain dari prinsip dan idealisma yang di dokong saya sedih dengan pengumuman yb drdaroyahalwi tapi menghormati dan paham situasi ini slamat maju bersama aku keadilan,,
0132,June,11/6/2020,0.00658271,0.651688312,0.341728978,neutral,Johor Bahru,sedih,sedih dengan diri sendiri i dont know how to explain i did my best but still not good enough how i wish i can delete this pain i m tired,,
0133,June,10/6/2020,0.002147321,0.212584814,0.785267865,negative,Johor Bahru,marah,baju berbeg lepas tu tak tahu nak pakai baju apa haiihhh marah dgn diri sendiri tau,,
0134,June,10/6/2020,0.001423245,0.140901242,0.857675513,negative,Johor Bahru,kecewa,belum belum dah kecewa dgn diri sendiri bengong bangun la oii,,
0135,June,9/6/2020,0.000131731,0.013041321,0.986826949,negative,Johor Bahru,bunuh diri,ibcig apa yang susah sangat kalau kau tengok dari tong sampah yang penuh tak terbuang bekas ashtray pun penuh kau dah boleh agak dia mengalami depression stress so ia diklasifikasikan sebagai bunuh diri takde kanun keseksaan dalam kes ni,,
0136,June,8/6/2020,0.002881119,0.285230813,0.711888067,negative,Johor Bahru,bunuh diri,my relationship with my mom sangat terganggu ye lepas tu maybe she still can t accept who i am maybe lah mental aku terganggu teruk self harming suicidal thoughts and aku sampai mimpi aku bunuh diri ye until now my mom keep going said taubat to me,,
0137,June,8/6/2020,0.001186051,0.117419032,0.881394917,negative,Johor Bahru,bunuh diri,ibcig tkkn lah bunuh diri tapi tgn still pegang pistol,,
0138,June,7/6/2020,0.001665667,0.164901062,0.83343327,negative,Johor Bahru,marah,yeolahv aah betul juga cuma pergerakan jadi lambatndan emosi tu hahaha semuanya salah pastu marah diri sendiri tapi kalau nk buat kerja tu tak tahu la dari mana dtg nya kekuatan perempuan ni,,
0139,June,4/6/2020,0.000502981,0.04979512,0.949701899,negative,Johor Bahru,marah,orang yang kuat bukan orang yang menang dalam peperangan tapi orang yang dapat menguasai diri dia bila dia tengah marah,,
0140,June,4/6/2020,0.005937826,0.587844811,0.406217362,neutral,Johor Bahru,bunuh diri,batrisyiaamira puterinbilah siapa je nak layan kau xau put pun dah penat bunuh diri je laa,,
0141,June,2/6/2020,0.000639804,0.06334059,0.936019606,negative,Johor Bahru,sedih,dah la jangan menangis dan sedih ada sebab kenapa ditakdirkan macam tu mungkin satu signal petanda dari tuhan yang mulai sekarang kau perlu bahagiakan diri sendiri daripada duk mengharap kebahagiaan daripada orang lain dah dah jangan nangis lagi,,
0142,May,31/5/2020,0.002485782,0.246092433,0.751421785,negative,Johor Bahru,sedih,lagi sedih sbb dia rasa diri dia je betul screenshot pastu post kt ig dia modal yang sama je ops hehe,,
0143,May,29/5/2020,0.000982147,0.097232591,0.901785261,negative,Johor Bahru,marah,nukilansangseroja jangan disbbkn kau malu bertanya kau biarkan diri kau dalam kebodohan dan terus hidup dalam kebodohan lepastu org panggil kau bodoh kau marah,,
0144,May,27/5/2020,0.002519888,0.249468914,0.748011198,negative,Johor Bahru,marah,tu la nak marah org lain pon nanti diri sendiri keluar jugak senang kata jaga diri masing kot,,
0145,May,27/5/2020,0.002031051,0.201074021,0.796894928,negative,Johor Bahru,marah,kalau in convo aku menghilang sama ada aku tengah menahan diri untuk marah atau tidurrr tp tidur tu jarang la ya,,
0146,May,24/5/2020,0.008052166,0.797164476,0.194783358,neutral,Johor Bahru,sedih,hari raya pertama tahun ni berlalu dengan productive untuk aku untuk mengelak rasa sedih yang berpanjangan aku rajinkan diri untuk writing paper for conference hampir siap esok tinggal sambung bahagian analysis je,,
0147,May,24/5/2020,0.003369368,0.333567461,0.663063171,negative,Johor Bahru,sedih,lalu aku memilih untuk tidur dan diamkan diri pedih dan sedih combo,,
0148,May,24/5/2020,0.450949147,0.543560344,0.005490509,neutral,Johor Bahru,sedih,subuh gini dengar takbir raya ya allah sejujurnya sedih diri ni tinggalkan ramadan kali ni idk why but im so happy cause i did something good pada bulan ramadan ni semoga doadoaku dimakbulkan dan semoga berjumpa lagi ramadan seterusnya,,
0149,May,20/5/2020,0.003456084,0.342152365,0.65439155,negative,Johor Bahru,sedih,it was like apa yg kau nak tpi tak dpt and rasa mcm nk ngamuk and end up sedih dgn diri sendiri tiber tiber,,
0150,May,19/5/2020,0.000527536,0.052226042,0.947246423,negative,Johor Bahru,sedih,aku sedih down kat diri sendiri pujuk diri sendiri allah ada lagi teman aku then aku ok dah boleh senyum,,
0151,May,19/5/2020,0.000930819,0.092151121,0.906918059,negative,Johor Bahru,bunuh diri,masa duduk kat tepi pantai tu la start really deep conversation aku cerita hal aku dia cerita hal dia sampai dia rasa nak bunuh diri time tu sedih punya pasal best part pasal aku is aku berjaya buang cincin tunang aku kat pulau tu atas motivate dari dia,,
0152,May,16/5/2020,0.001025673,0.10154167,0.897432656,negative,Johor Bahru,bunuh diri,maigolleri aku bunuh diri siot kalau benda ni jadi,,
0153,May,14/5/2020,0.000110722,0.010961448,0.988927831,negative,Johor Bahru,marah,jadi perempuan mmg emosi kan sikit nak nangis sikit nak marah sampai satu tahap penat dgn diri sendiri,,
0154,May,14/5/2020,0.003410204,0.337610207,0.658979589,negative,Johor Bahru,marah,ffashz tak marah pon just bgtahu yg laki pon kdng insecure dgn diri sndiri jgk yg bnyk kali usha bnyk kali kena reject ingt dia nk usha pompuan lain lagi ke mmg dia fcus diri sndiri jela smpai la jodoh dtg,,
0155,May,11/5/2020,0.005183509,0.513167343,0.481649149,neutral,Johor Bahru,bunuh diri,tunjuk video scene sunwoo bunuh diri dengan taeoh lempang anak dia dekat mak aku pastu dik lagi lagi pastuu jadi apa aaaaaa cepat la lagi lagi tengok la full episode mak ahhahahahahhaha aduh nak kena tengok full la ni hm,,
0156,May,11/5/2020,0.001482694,0.146786683,0.851730624,negative,Johor Bahru,marah,benda kalau kau tak buat org tak sebut kalau kau tak cari psl org tak marah sentiasa rasa diri betul tapi bila ada masalah cari org juga dasar selfish,,
0157,May,11/5/2020,0.005259117,0.520652632,0.474088251,neutral,Johor Bahru,bunuh diri,actually aku da tau ending world of married couple nanti da kyung tglkan tae oh tae oh da tkde apa n merayu kt dr ji pastu tae oh mcm nk bunuh diri tp tk jd last anak die pergi dr mk bpk die sbb tk thn ngn krisis mk pk die the end,,
0158,May,10/5/2020,0.001815601,0.179744459,0.81843994,negative,Johor Bahru,sedih,yang sedih sangat tak balik beraya ni gedik gila kalau kata diri tu dah matang buat apa nak sedih tak dapat beraya aku lagi seronok tak jumpa pakcik makcik aku,,
0159,May,7/5/2020,0.001378138,0.136435704,0.862186158,negative,Johor Bahru,#KitaJagaKita,sayang tak usah kau pergi jauh dari diri ini jika kau mahu aku sanggup rebah melutut merayu pkpb malam ramadan kita jaga kita stopcovid,,
0160,May,6/5/2020,0.000786614,0.077874782,0.921338605,negative,Johor Bahru,bunuh diri,mlm tadi bini aku bagi soalan cepu cemas soalan berbunyi aritu abang kate takdir kite allah dah aturkantu rahsia dia kanso klau orang bunuh diri masuk neraka maknanye allah yg aturkan kan dgn berpeluh aku menjawab soal syurga neraka ni bukan kje kite,,
0161,April,29/4/2020,0.001097797,0.108681904,0.890220299,negative,Johor Bahru,sedih,tkleh rase sedih ke ape ngn diri aku sendiri ke ape ke,,
0162,April,29/4/2020,0.000694719,0.068777139,0.930528142,negative,Johor Bahru,marah,sejak degree ni aku tgk diri aku banyak macam rebel on something tapi tak tau tapi aku pendamkan but sometimes tunjuk rebel then kena marah but bila orang lain buat aku selalu mcm tgk je takde nak marah balik so tiap kali kena marah time aku rebel aku buat silent treatment,,
0163,April,24/4/2020,0.004523327,0.447809355,0.547667318,negative,Johor Bahru,bunuh diri,sipembancuhkopi takpe la pis sorry susahkan hidup kau selama ni aku bunuh diri je la,,
0164,April,23/4/2020,0.000114442,0.011329778,0.98855578,negative,Johor Bahru,marah,bab marah sikit sebut cerai or talak its really turn off bodoh tak matang once lafaz terus janda okay dah tak perlu gila talak bila dah waras or reda dari kemarahan cakap takda niat bodoh tak reti kawal diri eh aku pula geram,,
0165,April,19/4/2020,0.005924219,0.586497671,0.40757811,neutral,Johor Bahru,bunuh diri,abeghgucci yang kelakar suicide squad tak bunuh diri tu haih hahahhaahha,,
0166,April,18/4/2020,0.001131874,0.112055568,0.886812558,negative,Johor Bahru,bunuh diri,diorang tak cukup diver so diver yang ada tu turun naik banyak kali kim gwan hong sampai bunuh diri sebab trauma dia asyik terbayang scenescene masa keluarkan mayat,,
0167,April,13/4/2020,0.004809079,0.476098796,0.519092125,negative,Johor Bahru,bunuh diri,aku almost month tak jumpa family sbb kerja pastu plan april nak balik bangi sbb nk surprise birthday mak aku tp aku di qo dkt sg ni kau rasa aku tanak bunuh diri chill jelah jgn igt kau je ada prob,,
0168,April,12/4/2020,0.002355326,0.233177227,0.764467448,negative,Johor Bahru,sedih,sedih tapi mungkin sekarang bukan masa nak pentingkan diri ia,,
0169,April,12/4/2020,0.001836263,0.181790041,0.816373696,negative,Johor Bahru,bunuh diri,lisafries faham stress duduk terkurung gitu jauh dari family tapi tak patut tweet gitu bunuh diri semua melampau tuh lagipun tengah pandemic kan tapi tuh lah dia pun budak lagi tak matang cakap ikut perasaan kan tuh,,
0170,April,12/4/2020,0.001229256,0.121696299,0.877074445,negative,Johor Bahru,bunuh diri,budak sekarang asal murung je bunuh diri murung je bunuh diri cubalah murung pi belajar buat popia nestum ke apa,,
0171,April,12/4/2020,0.347154796,0.646316752,0.006528452,neutral,Johor Bahru,#COVID19,menyertai kempen tanah air tercinta adalah penting untuk kesihatan diri kekal sihat dan terus menjaga tertib kesedaran itu perlu untuk terus berjuang melawan kekangan sementara ini covid malaysia inpasirgudangwefight johorbahru lockdownextention retrofungus,,
0172,April,12/4/2020,0.000943628,0.093419178,0.905637194,negative,Johor Bahru,sedih,em sedih betulla dengan period pain presentation reject cam bodo ek diri sendiri,,
0173,April,10/4/2020,0.000606956,0.060088665,0.939304378,negative,Johor Bahru,bunuh diri,dari dulu kalau tengok wrong turn ni rasa mcm perlu bunuh diri dari kena hadap semua,,
0174,April,10/4/2020,0.003750591,0.371308548,0.624940861,negative,Johor Bahru,sedih,today kat stor bila bosan duduk rumah bawak diri dtg hospital today siapkan kejaaa at least lupa sekejap rasa sedih x dpt balik jumpa family,,
0175,April,10/4/2020,0.001881907,0.186308842,0.81180925,negative,Johor Bahru,bunuh diri,maknaetaja kaptain train buat lawak apa dia suruh org tenang last dia yg panik terus blah pastu org yg nk bunuh diri selamatkan diri plotwist kalah cerita train to busan,,
0176,April,8/4/2020,0.003403305,0.336927223,0.659669472,negative,Johor Bahru,marah,justazimah ye dok ingatkan pergi sri petaling je rupanya keliling ke mana entah lagi mcm syal pastu sibuk nak kata diri tak salah bagai pastu cakap dia manusia biasa la apa la memang la orang marah,,
0177,April,7/4/2020,0.001722439,0.170521482,0.827756079,negative,Johor Bahru,bunuh diri,kalau mental aku tak kuat pun aku dah bunuh diri dari tahun lepas lagi tp tulah fikir sia je amalan hidup tahun jadi ku gagahkan jua,,
0178,April,7/4/2020,0.000756394,0.074883003,0.924360603,negative,Johor Bahru,bunuh diri,sekaya kaya akak aku tak pernah menunjuk anak dia lagi pening tau mak bapak kaya pun tp tak nampak mcm anak orang kaya budak skrg kalau tak ada phone mcm nak bunuh diri anak akak aku ni ada phone pun mcm tak penting je bg dorg,,
0179,April,6/4/2020,0.004335523,0.429216784,0.566447692,negative,Johor Bahru,marah,aaaaaa leganya dpt dengar mak bebel bebel marah sebab aku ckp nk balik malaysia tp mak cakap stay je sini jaga je diri dulu,,
0180,April,6/4/2020,0.000982905,0.097307586,0.901709509,negative,Johor Bahru,sedih,ntahlah aku je mungkin yg over selama yg sayang kau yg risau pasal kau yg kalau boleh tak nak tengok kau sedih kh sakit ke stress ke aku je yg beriya semua tu eyla ni mmg manusia yg tdk sedar diri yg suka syok sendiri,,
0181,April,6/4/2020,0.60605611,0.390004451,0.003939439,positive,Johor Bahru,#KitaJagaKita,dalam situasi begini kita perlu kerjasama semua pemimpin rakyat agensi ngo dan pastinya frontliners masing mainkan peranan untuk kesejahteraan bersama jangan hanya fikir diri sendiri ini juga termasuk usaha selain doa dan tawakkal kita jaga kita stay at home,,
0182,April,5/4/2020,0.839745435,0.15865202,0.001602546,positive,Johor Bahru,#COVID19,assalamualaikum dan salam sejahtera hai ckgu ibu ayah dan anak murid sk nong chik program hari info ubk sk nong chik april aktiviti santai bersama keluarga musim covid jom kenali potensi diri anda stay safe at home kita jaga kita stop covid,,
0183,April,3/4/2020,0.000343736,0.034029908,0.965626356,negative,Johor Bahru,sedih,benci bgt dah sama diri sendiri kalo nonton film pas adegan sedih ikut nangis,,
0184,April,3/4/2020,0.006501478,0.643646345,0.349852177,neutral,Johor Bahru,#KitaJagaKita,anda bosan lemah dan tidak tahu apa nak buat jom kita activate kan emosi positif yang power dalam diri kita sebenarnya sudah disrbatikan dengan emosi yang power ini tunggu untuk digenaratekan sahaja kita jaga kita stay at home nongchik stand together,,
0185,April,2/4/2020,0.1186993,0.872487693,0.008813007,neutral,Johor Bahru,#KitaJagaKita,ku rasa kan pudar dalam hati ku rasa cinta yang ada untuk diri mu ku lelah dengan semua yang ada ingin ku lepas semua kita jaga kita stopcovid selamatkanmalaysia,,
0186,April,2/4/2020,0.003933726,0.38943886,0.606627414,negative,Johor Bahru,bunuh diri,if you don t have nice things to say write type just keep it to yourself cyberbullying is the worstnak maki dalam hati jetak pun bincangkan dgn suami atau isteri secara tertutup bila artis korea mati bunuh diri kena cyberbullying kemain lagi sedih imagine you in that place,,
0187,April,1/4/2020,0.003478946,0.344415684,0.65210537,negative,Johor Bahru,bunuh diri,ejamsayang msa years bunuh diri sbb frust,,
0188,April,1/4/2020,0.000314534,0.031138879,0.968546587,negative,Johor Bahru,marah,dulu muka jerawat jeragat sekarang dh mulus licinlupa diri eh jgn sombong jgn riak allah marah bangsa johor pun marah betul kata peribahasa kerana mulut poket binasa renungkan artis malaysia,,
0189,March,31/3/2020,0.002053962,0.203342263,0.794603775,negative,Johor Bahru,sedih,bila tengok nasib diri dan keadaan sekeliling ni rasa sedih betul,,
0190,March,31/3/2020,0.002822935,0.279470559,0.717706506,negative,Johor Bahru,#KitaJagaKita,nasihat untuk diri sendiri dan teman teman bahasa mudahnya buruk orang memang senang nampak tapi bila silap kita sendiri kita lupakita tak nampak so jom kita muhasabah diri xoxo tak baik mengumpat kita jaga kita,,
0191,March,30/3/2020,0.004020994,0.398078445,0.59790056,negative,Johor Bahru,#KitaJagaKita,ini pun ada anak muda borong pack dah dia sedekah dekat kariah surau kadang kadang malu dengan diri sendiri muda muda dulu banyak bazir masa je,,
0192,March,30/3/2020,0.000398344,0.039436052,0.960165604,negative,Johor Bahru,bunuh diri,menteri sampai bunuh diri secara tak langsung benda ni beritahu kita betapa besar bencana ekonomi yg akan menimpa kalau kita tak berhati hati,,
0193,March,24/3/2020,0.547926529,0.447552736,0.004520735,positive,Johor Bahru,#COVID19,terima kasih semua kita bantu yang mampu walaupon kita hanya berdiam diri steady semua,,
